,overall_rating,potential,international_reputation(1-5),value_euro
5955,56,66,1,130000.0
5956,56,69,1,160000.0
5957,56,62,1,130000.0
5958,56,67,1,160000.0
5959,56,68,1,150000.0
5960,56,64,1,130000.0
5961,56,67,1,150000.0
5962,56,57,1,80000.0
5963,56,76,1,190000.0
5964,56,66,1,110000.0
5965,56,67,1,150000.0
5966,56,66,1,130000.0
5967,56,74,1,170000.0
5968,56,60,1,80000.0
5969,56,62,1,120000.0
5970,56,66,1,150000.0
5971,56,71,1,180000.0
5972,56,75,1,180000.0
5973,56,61,1,90000.0
5974,56,61,1,120000.0
5975,56,61,1,80000.0
5976,56,67,1,160000.0
5977,56,76,1,190000.0
5978,56,66,1,110000.0
5979,56,59,1,90000.0
5980,56,66,1,110000.0
5981,56,73,1,160000.0
5982,56,74,1,180000.0
5983,56,72,1,180000.0
5984,56,68,1,120000.0
5985,56,68,1,140000.0
5986,56,76,1,200000.0
5987,56,64,1,130000.0
5988,56,63,1,110000.0
5989,56,59,1,100000.0
5990,56,71,1,200000.0
5991,56,65,1,120000.0
5992,56,72,1,180000.0
5993,56,64,1,130000.0
5994,56,58,1,80000.0
5995,56,69,1,170000.0
5996,56,59,1,110000.0
5997,56,66,1,110000.0
5998,56,68,1,160000.0
5999,56,68,1,160000.0
6000,56,69,1,160000.0
6001,56,70,1,200000.0
6002,56,65,1,140000.0
6003,56,68,1,140000.0
6004,56,71,1,200000.0
6005,56,69,1,160000.0
6006,56,69,1,150000.0
6007,56,59,1,90000.0
6008,56,71,1,190000.0
6009,56,75,1,190000.0
6010,56,73,1,200000.0
6011,56,63,1,130000.0
6012,56,68,1,120000.0
6013,56,65,1,110000.0
6014,56,65,1,140000.0
6015,56,63,1,110000.0
6016,56,69,1,140000.0
6017,56,70,1,190000.0
6018,57,73,1,220000.0
6019,57,71,1,210000.0
6020,57,71,1,200000.0
6021,57,67,1,150000.0
6022,57,72,1,210000.0
6023,57,71,1,200000.0
6024,57,66,1,140000.0
6025,57,73,1,220000.0
6026,57,66,1,140000.0
6027,57,70,1,180000.0
6028,57,70,1,180000.0
6029,57,72,1,200000.0
6030,57,67,1,170000.0
6031,57,70,1,190000.0
6032,57,61,1,140000.0
6033,57,67,1,170000.0
6034,57,67,1,140000.0
6035,57,67,1,130000.0
6036,57,68,1,140000.0
6037,57,71,1,190000.0
6038,57,69,1,180000.0
6039,57,69,1,190000.0
6040,57,78,1,230000.0
6041,57,79,1,230000.0
6042,57,68,1,180000.0
6043,57,78,1,190000.0
6044,57,57,1,10000.0
6045,57,65,1,110000.0
6046,57,64,1,110000.0
6047,57,57,1,60000.0
6048,57,70,1,180000.0
6049,57,57,1,100000.0
6050,57,73,1,210000.0
6051,57,69,1,190000.0
6052,57,73,1,190000.0
6053,57,60,1,130000.0
6054,57,57,1,10000.0
6055,57,66,1,140000.0
6056,57,68,1,160000.0
6057,57,67,1,130000.0
6058,57,66,1,140000.0
6059,57,65,1,150000.0
6060,57,67,1,170000.0
6061,57,70,1,180000.0
6062,57,58,1,100000.0
6063,57,73,1,200000.0
6064,57,68,1,170000.0
6065,57,70,1,180000.0
6066,57,76,1,180000.0
6067,57,65,1,150000.0
6068,57,60,1,110000.0
6069,57,61,1,140000.0
6070,57,67,1,160000.0
6071,57,72,1,210000.0
6072,57,63,1,120000.0
6073,57,66,1,160000.0
6074,57,72,1,190000.0
6075,57,64,1,120000.0
6076,57,65,1,160000.0
6077,57,72,1,210000.0
6078,57,77,1,210000.0
6079,57,74,1,190000.0
6080,57,75,1,190000.0
6081,57,73,1,170000.0
6082,57,71,1,170000.0
6083,57,68,1,140000.0
6084,57,68,1,180000.0
6085,57,64,1,150000.0
6086,57,66,1,130000.0
6087,57,69,1,160000.0
6088,57,71,1,180000.0
6089,57,72,1,220000.0
6090,57,71,1,200000.0
6091,57,62,1,140000.0
6092,57,66,1,160000.0
6093,57,70,1,200000.0
6094,57,62,1,140000.0
6095,57,70,1,170000.0
6096,57,71,1,200000.0
6097,57,65,1,110000.0
6098,57,68,1,180000.0
6099,57,60,1,130000.0
6100,57,62,1,140000.0
6101,57,74,1,220000.0
6102,57,70,1,200000.0
6103,57,62,1,120000.0
6104,57,66,1,160000.0
6105,57,57,1,80000.0
6106,57,70,1,160000.0
6107,57,65,1,150000.0
6108,57,65,1,110000.0
6109,57,67,1,150000.0
6110,57,72,1,210000.0
6111,57,73,1,220000.0
6112,57,69,1,160000.0
6113,57,70,1,180000.0
6114,57,69,1,180000.0
6115,57,68,1,140000.0
6116,57,74,1,190000.0
6117,57,69,1,150000.0
6118,57,60,1,130000.0
6119,57,66,1,140000.0
6120,57,67,1,130000.0
6121,57,67,1,170000.0
6122,57,61,1,130000.0
6123,57,73,1,220000.0
6124,57,74,1,200000.0
6125,57,69,1,160000.0
6126,57,83,1,210000.0
6127,57,74,1,210000.0
6128,57,64,1,150000.0
6129,57,57,1,80000.0
6130,57,67,1,170000.0
6131,57,68,1,180000.0
6133,57,62,1,140000.0
6134,57,65,1,150000.0
6135,57,61,1,100000.0
6136,57,64,1,110000.0
6137,57,77,1,220000.0
6138,57,66,1,140000.0
6139,57,64,1,140000.0
6140,57,83,1,230000.0
6141,57,71,1,220000.0
6142,57,76,1,220000.0
6143,57,70,1,180000.0
6144,57,69,1,150000.0
6145,57,74,1,200000.0
6146,57,67,1,170000.0
6147,57,72,1,210000.0
6148,57,78,1,230000.0
6149,57,62,1,140000.0
6150,57,71,1,220000.0
6151,57,69,1,180000.0
6152,57,71,1,230000.0
6153,57,75,1,220000.0
6154,57,61,1,100000.0
6155,57,69,1,190000.0
6156,57,61,1,140000.0
6157,57,71,1,230000.0
6158,57,70,1,180000.0
6159,57,65,1,120000.0
6160,57,68,1,150000.0
6161,57,77,1,170000.0
6162,57,58,1,80000.0
6164,57,75,1,190000.0
6165,57,71,1,210000.0
6166,57,70,1,180000.0
6167,57,77,1,190000.0
6168,57,73,1,220000.0
6169,57,64,1,110000.0
6170,57,68,1,150000.0
6171,57,69,1,170000.0
6172,57,71,1,230000.0
6173,57,67,1,130000.0
6174,57,66,1,120000.0
6175,57,65,1,160000.0
6176,57,70,1,160000.0
6177,57,57,1,70000.0
6178,57,74,1,190000.0
6179,57,75,1,190000.0
6180,57,69,1,160000.0
6181,57,69,1,160000.0
6182,57,65,1,150000.0
6183,57,57,1,110000.0
6184,57,61,1,110000.0
6185,57,69,1,190000.0
6186,57,71,1,200000.0
6187,57,57,1,90000.0
6188,57,78,1,230000.0
6189,57,62,1,120000.0
6190,57,70,1,200000.0
6191,57,75,1,200000.0
6192,57,74,1,220000.0
6193,57,57,1,110000.0
6194,57,72,1,230000.0
6195,57,62,1,100000.0
6196,57,69,1,160000.0
6197,57,77,1,180000.0
6198,57,70,1,190000.0
6199,57,71,1,200000.0
6200,57,75,1,200000.0
6201,57,75,1,220000.0
6202,57,72,1,230000.0
6203,57,73,1,220000.0
6204,57,67,1,130000.0
6205,57,60,1,90000.0
6206,57,72,1,220000.0
6207,57,72,1,180000.0
6208,57,66,1,120000.0
6209,57,78,1,210000.0
6210,57,57,1,40000.0
6211,57,69,1,150000.0
6212,57,67,1,140000.0
6213,57,67,1,140000.0
6214,57,72,1,220000.0
6215,57,58,1,120000.0
6216,57,67,1,170000.0
6217,57,74,1,210000.0
6218,57,70,1,160000.0
6219,57,61,1,140000.0
6220,57,65,1,150000.0
6221,57,71,1,230000.0
6222,57,74,1,220000.0
6223,57,67,1,140000.0
6224,57,69,1,170000.0
6225,57,59,1,110000.0
6226,57,77,1,220000.0
6227,57,71,1,210000.0
6228,57,69,1,150000.0
6229,57,74,1,220000.0
6230,57,79,1,210000.0
6231,57,70,1,200000.0
6232,57,67,1,170000.0
6233,57,75,1,210000.0
6234,57,77,1,210000.0
6235,57,69,1,190000.0
6236,57,66,1,120000.0
6237,57,75,1,210000.0
6238,57,71,1,210000.0
6239,57,57,1,100000.0
6240,57,72,1,210000.0
6241,57,67,1,120000.0
6242,57,67,1,160000.0
6243,57,71,1,190000.0
6244,57,69,1,140000.0
6245,57,80,1,230000.0
6246,57,80,1,230000.0
6247,57,74,1,190000.0
6248,57,74,1,210000.0
6249,57,75,1,220000.0
6250,57,64,1,140000.0
6251,57,58,1,100000.0
6252,57,57,1,70000.0
6253,57,65,1,120000.0
6254,57,72,1,230000.0
6255,57,68,1,180000.0
6256,57,70,1,150000.0
6257,57,62,1,140000.0
6258,57,66,1,140000.0
6259,57,74,1,220000.0
6260,57,72,1,190000.0
6261,57,73,1,220000.0
6262,57,69,1,160000.0
6263,57,77,1,200000.0
6264,57,65,1,150000.0
6265,57,61,1,110000.0
6266,57,71,1,190000.0
6267,57,63,1,140000.0
6268,57,68,1,140000.0
6269,57,64,1,110000.0
6270,57,71,1,230000.0
6271,57,70,1,160000.0
6272,57,68,1,160000.0
6273,57,73,1,220000.0
6274,57,77,1,190000.0
6275,57,73,1,200000.0
6276,57,72,1,200000.0
6277,57,71,1,190000.0
6278,57,75,1,220000.0
6279,57,70,1,160000.0
6280,57,61,1,100000.0
6281,57,67,1,150000.0
6282,57,73,1,210000.0
6283,57,76,1,180000.0
6284,57,71,1,190000.0
6285,57,69,1,190000.0
6286,57,72,1,220000.0
6287,57,64,1,110000.0
6288,57,66,1,140000.0
6289,57,71,1,210000.0
6290,57,70,1,180000.0
6291,57,64,1,130000.0
6292,57,80,1,220000.0
6293,57,78,1,190000.0
6294,57,69,1,150000.0
6295,57,73,1,230000.0
6296,57,57,1,60000.0
6297,57,62,1,120000.0
6298,57,74,1,200000.0
6299,57,67,1,170000.0
6300,57,68,1,160000.0
6301,57,65,1,150000.0
6302,57,67,1,140000.0
6303,57,76,1,220000.0
6304,57,67,1,150000.0
6305,57,64,1,120000.0
6306,57,72,1,210000.0
6307,57,69,1,190000.0
6308,57,65,1,110000.0
6309,57,75,1,220000.0
6310,57,69,1,180000.0
6311,57,77,1,190000.0
6312,57,69,1,150000.0
6313,58,72,1,280000.0
6314,58,68,1,210000.0
6315,58,63,1,170000.0
6316,58,66,1,140000.0
6317,58,71,1,240000.0
6318,58,66,1,140000.0
6320,58,58,1,10000.0
6321,58,71,1,220000.0
6322,58,70,1,200000.0
6323,58,59,1,120000.0
6324,58,68,1,160000.0
6325,58,73,1,250000.0
6326,58,58,1,80000.0
6327,58,76,1,250000.0
6328,58,69,1,190000.0
6329,58,65,1,180000.0
6330,58,62,1,120000.0
6331,58,68,1,180000.0
6332,58,64,1,130000.0
6333,58,71,1,180000.0
6334,58,68,1,160000.0
6335,58,65,1,150000.0
6336,58,68,1,200000.0
6337,58,59,1,150000.0
6338,58,76,1,250000.0
6339,58,67,1,150000.0
6340,58,71,1,220000.0
6341,58,71,1,210000.0
6342,58,75,1,240000.0
6343,58,71,1,210000.0
6344,58,61,1,160000.0
6345,58,66,1,180000.0
6346,58,73,1,270000.0
6347,58,61,1,110000.0
6348,58,78,1,260000.0
6349,58,71,1,220000.0
6350,58,66,1,160000.0
6351,58,71,1,250000.0
6352,58,69,1,220000.0
6353,58,72,1,260000.0
6354,58,74,1,270000.0
6355,58,66,1,190000.0
6356,58,64,1,150000.0
6357,58,71,1,230000.0
6358,58,73,1,270000.0
6359,58,67,1,200000.0
6360,58,76,1,260000.0
6361,58,64,1,180000.0
6362,58,59,1,120000.0
6363,58,67,1,200000.0
6364,58,67,1,190000.0
6365,58,68,1,180000.0
6366,58,67,1,190000.0
6367,58,66,1,190000.0
6368,58,65,1,150000.0
6369,58,69,1,220000.0
6370,58,69,1,220000.0
6371,58,61,1,160000.0
6372,58,58,1,80000.0
6373,58,69,1,190000.0
6374,58,67,1,200000.0
6375,58,76,1,250000.0
6376,58,76,1,250000.0
6377,58,63,1,170000.0
6378,58,75,1,260000.0
6379,58,58,1,50000.0
6380,58,70,1,160000.0
6381,58,67,1,170000.0
6382,58,69,1,220000.0
6383,58,70,1,230000.0
6384,58,61,1,130000.0
6385,58,64,1,180000.0
6386,58,67,1,200000.0
6387,58,71,1,220000.0
6388,58,67,1,160000.0
6389,58,74,1,250000.0
6390,58,70,1,180000.0
6391,58,70,1,220000.0
6392,58,67,1,200000.0
6393,58,72,1,280000.0
6394,58,65,1,180000.0
6395,58,72,1,210000.0
6396,58,75,1,280000.0
6397,58,58,1,100000.0
6398,58,65,1,180000.0
6399,58,72,1,230000.0
6400,58,67,1,200000.0
6401,58,70,1,210000.0
6402,58,72,1,250000.0
6403,58,66,1,140000.0
6404,58,69,1,190000.0
6405,58,66,1,190000.0
6406,58,69,1,170000.0
6407,58,66,1,180000.0
6408,58,77,1,230000.0
6409,58,75,1,260000.0
6410,58,71,1,240000.0
6411,58,68,1,160000.0
6412,58,66,1,140000.0
6413,58,76,1,250000.0
6414,58,74,1,240000.0
6415,58,63,1,140000.0
6416,58,68,1,180000.0
6417,58,65,1,150000.0
6418,58,73,1,200000.0
6419,58,70,1,200000.0
6420,58,71,1,230000.0
6421,58,64,1,130000.0
6422,58,67,1,200000.0
6423,58,66,1,140000.0
6424,58,58,1,100000.0
6425,58,63,1,170000.0
6426,58,72,1,280000.0
6427,58,73,1,250000.0
6428,58,67,1,170000.0
6429,58,75,1,260000.0
6430,58,75,1,270000.0
6431,58,68,1,200000.0
6432,58,74,1,250000.0
6433,58,64,1,150000.0
6434,58,68,1,210000.0
6435,58,61,1,160000.0
6436,58,70,1,220000.0
6437,58,65,1,180000.0
6438,58,69,1,220000.0
6439,58,64,1,150000.0
6440,58,75,1,230000.0
6441,58,69,1,170000.0
6442,58,65,1,180000.0
6443,58,69,1,210000.0
6444,58,81,1,280000.0
6445,58,68,1,180000.0
6446,58,75,1,270000.0
6447,58,73,1,210000.0
6448,58,63,1,120000.0
6449,58,68,1,210000.0
6450,58,69,1,170000.0
6451,58,66,1,160000.0
6452,58,64,1,150000.0
6453,58,75,1,250000.0
6454,58,64,1,150000.0
6455,58,66,1,140000.0
6456,58,63,1,120000.0
6457,58,64,1,150000.0
6458,58,72,1,240000.0
6459,58,70,1,220000.0
6460,58,69,1,190000.0
6461,58,75,1,260000.0
6462,58,67,1,170000.0
6463,58,69,1,170000.0
6464,58,70,1,200000.0
6465,58,66,1,160000.0
6466,58,60,1,130000.0
6467,58,62,1,170000.0
6468,58,59,1,140000.0
6469,58,58,1,20000.0
6470,58,71,1,250000.0
6471,58,58,1,130000.0
6472,58,67,1,170000.0
6473,58,70,1,170000.0
6474,58,67,1,200000.0
6475,58,71,1,220000.0
6476,58,68,1,210000.0
6477,58,70,1,180000.0
6478,58,76,1,250000.0
6479,58,61,1,110000.0
6480,58,58,1,80000.0
6481,58,62,1,170000.0
6482,58,78,1,260000.0
6483,58,65,1,130000.0
6484,58,67,1,170000.0
6485,58,68,1,160000.0
6486,58,59,1,120000.0
6487,58,69,1,170000.0
6488,58,75,1,230000.0
6489,58,66,1,160000.0
6490,58,69,1,210000.0
6491,58,71,1,220000.0
6492,58,58,1,100000.0
6493,58,68,1,160000.0
6494,58,66,1,160000.0
6495,58,84,1,280000.0
6496,58,70,1,200000.0
6497,58,58,1,80000.0
6498,58,67,1,200000.0
6499,58,69,1,220000.0
6500,58,58,1,50000.0
6501,58,65,1,180000.0
6502,58,62,1,120000.0
6503,58,78,1,210000.0
6504,58,72,1,250000.0
6505,58,67,1,150000.0
6506,58,71,1,240000.0
6507,58,58,1,70000.0
6508,58,67,1,200000.0
6509,58,76,1,280000.0
6510,58,78,1,250000.0
6511,58,67,1,200000.0
6512,58,65,1,150000.0
6513,58,70,1,200000.0
6514,58,70,1,230000.0
6515,58,69,1,220000.0
6516,58,78,1,210000.0
6517,58,71,1,240000.0
6518,58,69,1,170000.0
6519,58,58,1,120000.0
6520,58,69,1,180000.0
6521,58,58,1,110000.0
6522,58,66,1,160000.0
6523,58,65,1,180000.0
6524,58,65,1,150000.0
6525,58,78,1,220000.0
6526,58,66,1,190000.0
6527,58,75,1,280000.0
6528,58,70,1,170000.0
6529,58,74,1,270000.0
6530,58,74,1,270000.0
6531,58,73,1,230000.0
6532,58,73,1,260000.0
6533,58,73,1,280000.0
6534,58,73,1,280000.0
6535,58,66,1,140000.0
6536,58,59,1,120000.0
6537,58,70,1,180000.0
6538,58,73,1,270000.0
6539,58,58,1,110000.0
6540,58,72,1,240000.0
6541,58,72,1,270000.0
6542,58,65,1,130000.0
6543,58,63,1,120000.0
6544,58,70,1,230000.0
6545,58,68,1,160000.0
6546,58,75,1,250000.0
6547,58,64,1,170000.0
6548,58,69,1,190000.0
6549,58,70,1,200000.0
6550,58,68,1,180000.0
6551,58,67,1,170000.0
6552,58,64,1,170000.0
6553,58,59,1,120000.0
6554,58,59,1,120000.0
6555,58,71,1,210000.0
6556,58,68,1,200000.0
6557,58,66,1,190000.0
6558,58,72,1,250000.0
6559,58,68,1,180000.0
6560,58,68,1,170000.0
6561,58,72,1,200000.0
6562,58,68,1,190000.0
6563,58,63,1,170000.0
6564,58,68,1,200000.0
6565,58,67,1,170000.0
6566,58,71,1,240000.0
6567,58,58,1,90000.0
6568,58,70,1,200000.0
6569,58,58,1,80000.0
6570,58,74,1,280000.0
6571,58,79,1,290000.0
6572,58,66,1,190000.0
6573,58,61,1,130000.0
6574,58,73,1,280000.0
6575,58,67,1,170000.0
6576,58,62,1,120000.0
6577,58,74,1,250000.0
6578,58,65,1,180000.0
6579,58,72,1,270000.0
6580,58,65,1,180000.0
6581,58,74,1,240000.0
6582,58,70,1,230000.0
6583,58,69,1,220000.0
6584,58,73,1,260000.0
6585,58,73,1,270000.0
6586,58,66,1,140000.0
6587,58,72,1,250000.0
6588,58,71,1,200000.0
6589,58,59,1,150000.0
6590,58,58,1,30000.0
6591,58,66,1,140000.0
6592,58,73,1,250000.0
6593,58,65,1,180000.0
6594,58,67,1,200000.0
6595,58,58,1,90000.0
6596,58,75,1,250000.0
6597,58,67,1,170000.0
6598,58,77,1,260000.0
6600,58,64,1,180000.0
6601,58,58,1,100000.0
6602,58,64,1,170000.0
6603,58,60,1,120000.0
6604,58,61,1,160000.0
6605,58,66,1,190000.0
6606,58,67,1,170000.0
6607,58,74,1,230000.0
6608,58,64,1,130000.0
6609,58,72,1,280000.0
6610,58,66,1,180000.0
6611,58,74,1,250000.0
6612,58,72,1,230000.0
6613,58,58,1,30000.0
6614,58,71,1,200000.0
6615,58,73,1,250000.0
6616,58,67,1,200000.0
6617,58,65,1,130000.0
6619,58,67,1,170000.0
6620,58,70,1,180000.0
6621,58,67,1,200000.0
6622,58,65,1,150000.0
6623,58,61,1,130000.0
6624,58,66,1,190000.0
6625,58,59,1,120000.0
6626,58,66,1,190000.0
6627,58,69,1,220000.0
6628,58,58,1,50000.0
6631,58,59,1,100000.0
6632,58,69,1,220000.0
6633,58,77,1,230000.0
6634,58,60,1,160000.0
6635,58,65,1,150000.0
6636,58,62,1,170000.0
6637,58,68,1,180000.0
6638,58,71,1,250000.0
6639,58,68,1,200000.0
6640,58,64,1,130000.0
6642,59,72,1,230000.0
6643,59,78,1,325000.0
6644,59,69,1,220000.0
6645,59,64,1,180000.0
6646,59,74,1,300000.0
6647,59,67,1,200000.0
6648,59,65,1,160000.0
6649,59,73,1,300000.0
6650,59,64,1,210000.0
6651,59,64,1,210000.0
6652,59,78,1,325000.0
6653,59,67,1,170000.0
6654,59,71,1,280000.0
6655,59,66,1,220000.0
6656,59,73,1,350000.0
6657,59,69,1,220000.0
6658,59,65,1,180000.0
6659,59,69,1,240000.0
6660,59,75,1,325000.0
6661,59,69,1,220000.0
6662,59,79,1,290000.0
6663,59,75,1,325000.0
6664,59,70,1,270000.0
6665,59,75,1,325000.0
6666,59,59,1,130000.0
6667,59,60,1,190000.0
6668,59,73,1,280000.0
6669,59,68,1,240000.0
6670,59,69,1,260000.0
6671,59,70,1,270000.0
6672,59,74,1,300000.0
6673,59,75,1,300000.0
6674,59,68,1,240000.0
6675,59,68,1,240000.0
6676,59,62,1,200000.0
6677,59,69,1,250000.0
6678,59,74,1,350000.0
6679,59,66,1,220000.0
6680,59,59,1,60000.0
6681,59,74,1,325000.0
6682,59,63,1,140000.0
6683,59,74,1,300000.0
6684,59,65,1,210000.0
6685,59,62,1,200000.0
6686,59,67,1,230000.0
6688,59,75,1,290000.0
6689,59,68,1,200000.0
6690,59,67,1,230000.0
6691,59,59,1,120000.0
6692,59,66,1,190000.0
6693,59,74,1,290000.0
6694,59,59,1,120000.0
6695,59,73,1,300000.0
6696,59,73,1,300000.0
6697,59,66,1,180000.0
6698,59,70,1,230000.0
6699,59,59,1,140000.0
6700,59,81,1,350000.0
6701,59,69,1,220000.0
6702,59,73,1,350000.0
6703,59,65,1,180000.0
6704,59,65,1,210000.0
6705,59,78,1,325000.0
6706,59,71,1,240000.0
6707,59,63,1,140000.0
6708,59,67,1,230000.0
6709,59,78,1,325000.0
6710,59,65,1,220000.0
6711,59,70,1,250000.0
6712,59,66,1,180000.0
6713,59,59,1,150000.0
6714,59,62,1,160000.0
6715,59,83,1,350000.0
6716,59,63,1,170000.0
6717,59,62,1,200000.0
6718,59,65,1,210000.0
6719,59,64,1,170000.0
6720,59,66,1,190000.0
6721,59,59,1,170000.0
6722,59,68,1,240000.0
6723,59,69,1,190000.0
6724,59,60,1,140000.0
6725,59,66,1,190000.0
6726,59,71,1,210000.0
6727,59,59,1,130000.0
6728,59,69,1,220000.0
6729,59,68,1,240000.0
6730,59,76,1,325000.0
6731,59,69,1,260000.0
6732,59,65,1,150000.0
6733,59,59,1,40000.0
6734,59,68,1,210000.0
6735,59,69,1,220000.0
6736,59,60,1,150000.0
6737,59,77,1,290000.0
6738,59,68,1,210000.0
6739,59,74,1,300000.0
6740,59,76,1,325000.0
6741,59,70,1,270000.0
6742,59,80,1,300000.0
6743,59,74,1,325000.0
6744,59,79,1,290000.0
6745,59,80,1,325000.0
6746,59,69,1,220000.0
6747,59,63,1,170000.0
6748,59,62,1,190000.0
6749,59,75,1,325000.0
6750,59,61,1,160000.0
6751,59,59,1,50000.0
6752,59,73,1,325000.0
6753,59,66,1,190000.0
6754,59,76,1,325000.0
6755,59,72,1,260000.0
6756,59,70,1,220000.0
6757,59,72,1,290000.0
6758,59,62,1,160000.0
6759,59,65,1,210000.0
6760,59,62,1,160000.0
6761,59,67,1,200000.0
6762,59,66,1,220000.0
6763,59,59,1,160000.0
6765,59,76,1,325000.0
6766,59,61,1,150000.0
6767,59,73,1,300000.0
6768,59,67,1,230000.0
6769,59,68,1,210000.0
6770,59,76,1,325000.0
6771,59,67,1,230000.0
6772,59,66,1,190000.0
6773,59,59,1,20000.0
6774,59,71,1,220000.0
6775,59,64,1,210000.0
6776,59,76,1,325000.0
6777,59,65,1,220000.0
6778,59,71,1,250000.0
6779,59,71,1,250000.0
6780,59,73,1,290000.0
6781,59,63,1,170000.0
6782,59,64,1,210000.0
6783,59,72,1,270000.0
6784,59,66,1,180000.0
6785,59,59,1,150000.0
6786,59,68,1,200000.0
6787,59,72,1,280000.0
6788,59,64,1,200000.0
6789,59,59,1,120000.0
6790,59,59,1,140000.0
6791,59,65,1,180000.0
6792,59,74,1,300000.0
6793,59,74,1,350000.0
6794,59,67,1,230000.0
6795,59,78,1,325000.0
6796,59,62,1,200000.0
6797,59,73,1,300000.0
6798,59,73,1,350000.0
6799,59,71,1,240000.0
6800,59,65,1,180000.0
6801,59,75,1,325000.0
6802,59,66,1,220000.0
6803,59,74,1,300000.0
6804,59,68,1,240000.0
6805,59,62,1,200000.0
6806,59,69,1,220000.0
6807,59,69,1,250000.0
6808,59,72,1,300000.0
6809,59,64,1,210000.0
6810,59,75,1,300000.0
6811,59,61,1,160000.0
6812,59,59,1,80000.0
6813,59,66,1,180000.0
6814,59,69,1,220000.0
6815,59,79,1,260000.0
6816,59,65,1,180000.0
6817,59,74,1,280000.0
6818,59,59,1,50000.0
6819,59,73,1,325000.0
6820,59,71,1,220000.0
6821,59,71,1,270000.0
6822,59,66,1,220000.0
6823,59,74,1,350000.0
6824,59,70,1,230000.0
6825,59,67,1,230000.0
6826,59,68,1,240000.0
6827,59,61,1,130000.0
6828,59,72,1,270000.0
6829,59,68,1,240000.0
6830,59,73,1,350000.0
6831,59,65,1,180000.0
6832,59,69,1,250000.0
6833,59,71,1,220000.0
6834,59,71,1,270000.0
6835,59,61,1,150000.0
6836,59,73,1,300000.0
6837,59,66,1,180000.0
6838,59,61,1,190000.0
6839,59,72,1,290000.0
6840,59,63,1,210000.0
6841,59,75,1,325000.0
6842,59,65,1,160000.0
6843,59,80,1,325000.0
6844,59,69,1,210000.0
6845,59,78,1,300000.0
6846,59,70,1,260000.0
6847,59,66,1,190000.0
6848,59,67,1,170000.0
6849,59,59,1,150000.0
6850,59,67,1,200000.0
6851,59,72,1,280000.0
6852,59,75,1,290000.0
6853,59,66,1,160000.0
6854,59,70,1,270000.0
6855,59,73,1,290000.0
6856,59,75,1,290000.0
6857,59,76,1,290000.0
6858,59,68,1,180000.0
6859,59,70,1,270000.0
6860,59,73,1,325000.0
6861,59,75,1,350000.0
6862,59,76,1,300000.0
6863,59,59,1,10000.0
6864,59,74,1,300000.0
6865,59,67,1,230000.0
6866,59,75,1,300000.0
6867,59,63,1,140000.0
6868,59,68,1,210000.0
6869,59,59,1,90000.0
6870,59,74,1,325000.0
6871,59,74,1,300000.0
6872,59,63,1,170000.0
6873,59,59,1,100000.0
6874,59,59,1,130000.0
6875,59,65,1,180000.0
6876,59,72,1,280000.0
6877,59,69,1,190000.0
6878,59,67,1,230000.0
6879,59,61,1,190000.0
6880,59,71,1,280000.0
6881,59,78,1,290000.0
6882,59,73,1,325000.0
6883,59,67,1,170000.0
6884,59,66,1,220000.0
6885,59,59,1,120000.0
6886,59,73,1,325000.0
6887,59,71,1,280000.0
6888,59,71,1,240000.0
6889,59,66,1,190000.0
6890,59,59,1,70000.0
6891,59,61,1,150000.0
6892,59,59,1,120000.0
6893,59,63,1,170000.0
6895,59,62,1,160000.0
6896,59,67,1,230000.0
6897,59,64,1,200000.0
6898,59,60,1,180000.0
6899,59,74,1,300000.0
6900,59,65,1,220000.0
6901,59,66,1,220000.0
6902,59,63,1,140000.0
6903,59,67,1,230000.0
6904,59,83,1,325000.0
6905,59,67,1,200000.0
6906,59,65,1,180000.0
6907,59,76,1,300000.0
6908,59,65,1,210000.0
6909,59,63,1,200000.0
6910,59,67,1,200000.0
6911,59,71,1,240000.0
6912,59,62,1,160000.0
6913,59,72,1,280000.0
6914,59,66,1,190000.0
6915,59,59,1,160000.0
6916,59,75,1,325000.0
6917,59,75,1,290000.0
6918,59,59,1,80000.0
6919,59,65,1,180000.0
6920,59,59,1,10000.0
6921,59,74,1,325000.0
6922,59,68,1,210000.0
6923,59,67,1,230000.0
6924,59,68,1,240000.0
6925,59,66,1,180000.0
6926,59,68,1,180000.0
6927,59,72,1,260000.0
6928,59,62,1,160000.0
6929,59,74,1,325000.0
6930,59,59,1,150000.0
6931,59,67,1,200000.0
6932,59,76,1,325000.0
6933,59,67,1,230000.0
6934,59,69,1,220000.0
6935,59,72,1,290000.0
6936,59,67,1,230000.0
6937,59,68,1,200000.0
6938,59,68,1,230000.0
6939,59,70,1,240000.0
6940,59,73,1,350000.0
6941,59,72,1,230000.0
6942,59,73,1,300000.0
6943,59,73,1,325000.0
6944,59,76,1,280000.0
6945,59,59,1,160000.0
6946,59,64,1,170000.0
6947,59,63,1,200000.0
6948,59,72,1,250000.0
6949,59,63,1,170000.0
6950,59,68,1,240000.0
6951,59,68,1,240000.0
6952,59,59,1,150000.0
6953,59,73,1,325000.0
6954,59,65,1,150000.0
6955,59,76,1,350000.0
6956,59,77,1,325000.0
6957,59,67,1,190000.0
6958,59,66,1,190000.0
6959,59,72,1,260000.0
6960,59,69,1,250000.0
6961,59,64,1,180000.0
6962,59,70,1,240000.0
6963,59,59,1,100000.0
